open_at,close_at,open_ledger,close_ledger,seconds
2026-02-03T08:12:45Z,2026-02-03T08:13:19Z,61061846,61061852,34.0
2026-02-03T09:12:45Z,2026-02-03T09:13:19Z,61062461,61062467,34.0
2026-02-03T10:12:50Z,2026-02-03T10:13:20Z,61063073,61063078,30.0
2026-02-03T11:12:47Z,2026-02-03T11:13:15Z,61063685,61063690,28.0
2026-02-03T12:12:49Z,2026-02-03T12:13:17Z,61064306,61064311,28.0
2026-02-03T13:12:48Z,2026-02-03T13:13:16Z,61064926,61064931,28.0
2026-02-03T14:12:47Z,2026-02-03T14:13:16Z,61065542,61065547,29.0
2026-02-03T15:12:49Z,2026-02-03T15:13:17Z,61066156,61066161,28.0
2026-02-03T16:12:48Z,2026-02-03T16:13:16Z,61066773,61066778,28.0
2026-02-03T17:12:45Z,2026-02-03T17:13:16Z,61067388,61067393,31.0
2026-02-03T18:12:49Z,2026-02-03T18:13:17Z,61068005,61068010,28.0
2026-02-03T19:12:49Z,2026-02-03T19:13:18Z,61068622,61068627,29.0
2026-02-03T20:12:55Z,2026-02-03T20:13:18Z,61069241,61069245,23.0
2026-02-03T21:12:47Z,2026-02-03T21:13:15Z,61069852,61069857,28.0
2026-02-03T22:12:45Z,2026-02-03T22:13:19Z,61070469,61070475,34.0
2026-02-03T23:12:48Z,2026-02-03T23:13:16Z,61071094,61071099,28.0
2026-02-04T00:12:45Z,2026-02-04T00:13:19Z,61071722,61071728,34.0
2026-02-04T01:12:48Z,2026-02-04T01:13:18Z,61072354,61072359,30.0
2026-02-04T02:12:45Z,2026-02-04T02:13:14Z,61072986,61072991,29.0
2026-02-04T03:12:48Z,2026-02-04T03:13:18Z,61073619,61073624,30.0
2026-02-04T04:12:46Z,2026-02-04T04:13:15Z,61074255,61074260,29.0
2026-02-04T05:12:47Z,2026-02-04T05:13:16Z,61074887,61074892,29.0
2026-02-04T07:12:46Z,2026-02-04T07:13:14Z,61076152,61076157,28.0
2026-02-04T08:12:45Z,2026-02-04T08:13:19Z,61076788,61076794,34.0
2026-02-04T09:12:49Z,2026-02-04T09:13:18Z,61077424,61077429,29.0
2026-02-04T10:12:49Z,2026-02-04T10:13:16Z,61078057,61078062,27.0
2026-02-04T11:12:50Z,2026-02-04T11:13:18Z,61078687,61078692,28.0
2026-02-04T12:12:45Z,2026-02-04T12:13:14Z,61079318,61079323,29.0
2026-02-04T13:12:47Z,2026-02-04T13:13:15Z,61079952,61079957,28.0
2026-02-04T14:12:49Z,2026-02-04T14:13:18Z,61080585,61080590,29.0
2026-02-04T15:12:48Z,2026-02-04T15:13:16Z,61081197,61081202,28.0
2026-02-04T16:12:50Z,2026-02-04T16:13:18Z,61081804,61081809,28.0
2026-02-04T17:12:47Z,2026-02-04T17:13:17Z,61082414,61082419,30.0
2026-02-04T18:12:50Z,2026-02-04T18:13:16Z,61083018,61083022,26.0
2026-02-04T19:12:49Z,2026-02-04T19:13:19Z,61083624,61083629,30.0
2026-02-04T20:12:49Z,2026-02-04T20:13:17Z,61084236,61084241,28.0
2026-02-04T21:12:47Z,2026-02-04T21:13:15Z,61084854,61084859,28.0
2026-02-04T22:12:45Z,2026-02-04T22:13:15Z,61085470,61085475,30.0
2026-02-04T23:12:49Z,2026-02-04T23:13:19Z,61086085,61086090,30.0
2026-02-05T00:12:48Z,2026-02-05T00:13:17Z,61086704,61086709,29.0
2026-02-05T01:12:50Z,2026-02-05T01:13:19Z,61087326,61087331,29.0
2026-02-05T02:12:48Z,2026-02-05T02:13:16Z,61087946,61087951,28.0
